策略,日期,计划购电量_kWh,调整后购电量_kWh,上调量_kWh,下调量_kWh,紧急购电量_kWh,剩余电量_kWh,计划购电费_元,调整成本_元,紧急购电费_元,总成本_元
问题2_固定价,2025-01-23,98551.21067999999,98551.21067999999,0.0,0.0,302.50450000000023,4569.456246666667,63316.42833566333,0.0,1071.945554825001,64388.37389048833
问题2_固定价,2025-01-24,51380.93223148147,51380.93223148147,0.0,0.0,441.88846666666643,7902.248543333334,26920.406658576438,0.0,1421.8364237333335,28342.24308230977
问题2_固定价,2025-01-25,50920.54486547325,50920.54486547325,0.0,0.0,216.56075333333314,8618.00449,26735.356862567012,0.0,938.7541800350001,27674.111042602013
问题2_固定价,2025-01-26,97501.38090666666,97501.38090666666,0.0,0.0,474.9115366666666,5558.9690766666645,62510.867408868326,0.0,1288.8554838399998,63799.72289270833
问题2_固定价,2025-01-27,96161.22133333332,96161.22133333332,0.0,0.0,395.1366599999992,7643.107876666668,61538.836763575324,0.0,1322.6683265399968,62861.50509011532
问题2_固定价,2025-01-28,97220.55735666666,97220.55735666666,0.0,0.0,420.1887166666662,5942.0133733333305,62137.58594484666,0.0,1437.4429890233314,63575.02893386999
问题2_固定价,2025-01-29,97965.71188666666,97965.71188666666,0.0,0.0,170.63616666666655,12032.813669999998,62861.88956928866,0.0,556.5461327049998,63418.43570199366
问题2_固定价,2025-01-30,98522.47905999998,98522.47905999998,0.0,0.0,128.43567666666695,10189.998619999998,63242.87833333866,0.0,641.1001979000001,63883.97853123866
问题2_固定价,2025-01-31,51013.021321810695,51013.021321810695,0.0,0.0,238.15632333333298,8407.376263333334,26697.67839161406,0.0,1060.6096695466654,27758.288061160725
问题2_固定价,2025-02-01,50559.04985864197,50559.04985864197,0.0,0.0,44.446113333333415,12152.078129999998,26530.79824267404,0.0,158.90826043833366,26689.70650311237
问题2_固定价,2025-02-02,97605.17865999999,97605.17865999999,0.0,0.0,7.8597966666665116,14538.427173333335,62540.71722154966,0.0,33.96500009666609,62574.682221646326
问题2_固定价,2025-02-03,95932.84456,95932.84456,0.0,0.0,9.575653333333321,11007.17038,61328.75708668866,0.0,20.04184242666664,61348.79892911533
问题2_固定价,2025-02-04,97056.06946333332,97056.06946333332,0.0,0.0,73.69183666666663,11216.564016666667,61997.37967391866,0.0,220.8232996133336,62218.202973531996
问题2_固定价,2025-02-05,97443.45995666666,97443.45995666666,0.0,0.0,8.339886666666757,11985.039526666666,62498.39609444133,0.0,52.378658210000566,62550.77475265133
问题2_固定价,2025-02-06,98109.64387999999,98109.64387999999,0.0,0.0,7.976970000000051,13128.230299999997,62970.360272269325,0.0,29.46464531833345,62999.82491758766
问题2_固定价,2025-02-07,50485.10496057613,50485.10496057613,0.0,0.0,28.165076666666664,14637.681053333334,26399.41505480358,0.0,178.79330573666667,26578.208360540244
问题2_固定价,2025-02-08,49871.53768514403,49871.53768514403,0.0,0.0,42.748189999999965,14270.165003333332,26102.41941434106,0.0,294.70203331999977,26397.12144766106
问题2_固定价,2025-02-09,96910.29616333332,96910.29616333332,0.0,0.0,0.26875666666671805,12636.81562,62025.01674141433,0.0,0.5185659883334325,62025.535307402664
问题2_固定价,2025-02-10,95202.39864999999,95202.39864999999,0.0,0.0,17.708333333333485,16175.136066666668,60753.49189753433,0.0,119.23020833333436,60872.722105867666
问题2_固定价,2025-02-11,96121.39529333332,96121.39529333332,0.0,0.0,23.10654666666676,16205.571373333332,61334.44331172866,0.0,116.38957626666726,61450.832887995326
问题2_固定价,2025-02-12,96679.48848333333,96679.48848333333,0.0,0.0,11.244016666666766,16705.66303333333,61966.211741565,0.0,74.32229439166734,62040.53403595667
问题2_固定价,2025-02-13,97506.16808333332,97506.16808333332,0.0,0.0,6.5031166666665285,21464.85885,62525.79897649666,0.0,43.86352191666573,62569.66249841333
问题2_固定价,2025-02-14,49726.90633271605,49726.90633271605,0.0,0.0,7.210583333333375,15870.227949999999,25964.53387806259,0.0,46.859028625000256,26011.39290668759
问题2_固定价,2025-02-15,49191.38394238683,49191.38394238683,0.0,0.0,55.73736666666673,15904.442366666664,25700.900468615306,0.0,366.01908472500037,26066.919553340304
问题2_固定价,2025-02-16,96233.38373333332,96233.38373333332,0.0,0.0,34.64298333333318,16172.314283333331,61514.718385224995,0.0,233.8803977416656,61748.598782966656
问题2_固定价,2025-02-17,94463.74931666665,94463.74931666665,0.0,0.0,17.1114166666664,18578.66423333333,60189.63373123666,0.0,105.81521184166556,60295.44894307833
问题2_固定价,2025-02-18,95118.8431,95118.8431,0.0,0.0,0.0,18309.12198333333,60614.91021543833,0.0,0.0,60614.91021543833
问题2_固定价,2025-02-19,96198.95165999999,96198.95165999999,0.0,0.0,52.61876000000018,18653.909703333335,61599.04795034199,0.0,231.68090818666715,61830.72885852866
问题2_固定价,2025-02-20,97001.17410999999,97001.17410999999,0.0,0.0,19.44724333333329,21309.154286666664,62156.076147764,0.0,95.69596594333298,62251.77211370733
问题2_固定价,2025-02-21,49156.36401259259,49156.36401259259,0.0,0.0,26.90476999999987,19562.990433333332,25625.931978292778,0.0,128.00836065166607,25753.94033894444
问题2_固定价,2025-02-22,48513.45493271605,48513.45493271605,0.0,0.0,43.568886666666685,16680.295563333333,25352.409448943516,0.0,237.10800139666674,25589.517450340183
问题2_固定价,2025-02-23,95633.50559666666,95633.50559666666,0.0,0.0,40.59152999999992,19423.910109999997,61074.609968335324,0.0,196.4890965883334,61271.099064923656
问题2_固定价,2025-02-24,93883.32820999999,93883.32820999999,0.0,0.0,55.49844333333317,21017.459703333334,59751.43196931333,0.0,354.6351572433323,60106.06712655666
